"date","open","high","close","volume"
2011-11-11,13.807000,13.882000,13.736000,653786000.000000
2011-11-14,13.697000,13.759000,13.545000,432905200.000000
2011-11-15,13.600000,13.911000,13.887000,430810800.000000
2011-11-16,13.902000,13.969000,13.742000,349210400.000000
2011-11-17,13.713000,13.735000,13.479000,479900400.000000
2011-11-18,13.533000,13.571000,13.391000,371938000.000000
2011-11-21,13.229000,13.274000,13.179000,447980400.000000
2011-11-22,13.251000,13.498000,13.447000,409021200.000000
2011-11-23,13.375000,13.423000,13.107000,428271200.000000
2011-11-25,13.158000,13.255000,12.985000,254760800.000000
2011-11-28,13.298000,13.454000,13.433000,346413200.000000
2011-11-29,13.423000,13.530000,13.329000,375855200.000000
2011-11-30,13.617000,13.653000,13.650000,405938400.000000
2011-12-01,13.662000,13.893000,13.855000,387181200.000000
2011-12-02,13.922000,14.058000,13.918000,379055600.000000
2011-12-05,14.053000,14.158000,14.036000,357210000.000000
2011-12-06,14.018000,14.094000,13.963000,283598000.000000
2011-12-07,13.926000,13.962000,13.896000,304746400.000000
2011-12-08,13.980000,14.125000,13.952000,376356400.000000
2011-12-09,14.030000,14.073000,14.058000,296993200.000000
2011-12-12,13.989000,14.068000,13.994000,301067200.000000
2011-12-13,14.036000,14.121000,13.886000,338928800.000000
2011-12-14,13.811000,13.835000,13.578000,406887600.000000
2011-12-15,13.690000,13.705000,13.534000,256200000.000000
2011-12-16,13.584000,13.720000,13.608000,421478400.000000
2011-12-19,13.660000,13.745000,13.650000,235530400.000000
2011-12-20,13.848000,14.146000,14.141000,337215200.000000
2011-12-21,14.168000,14.189000,14.159000,262948000.000000
2011-12-22,14.178000,14.255000,14.234000,202358800.000000
2011-12-23,14.275000,14.414000,14.405000,269399200.000000
2011-12-27,14.396000,14.610000,14.519000,265076000.000000
2011-12-28,14.532000,14.580000,14.380000,228662000.000000
2011-12-29,14.407000,14.488000,14.469000,215978000.000000
2011-12-30,14.411000,14.510000,14.464000,179662000.000000
2012-01-03,14.621000,14.732000,14.687000,302220800.000000
2012-01-04,14.643000,14.810000,14.766000,260022000.000000
2012-01-05,14.820000,14.948000,14.930000,271269600.000000
2012-01-06,14.992000,15.098000,15.086000,318292800.000000
2012-01-09,15.197000,15.277000,15.062000,394024400.000000
2012-01-10,15.211000,15.214000,15.116000,258196400.000000
2012-01-11,15.096000,15.102000,15.091000,215084800.000000
2012-01-12,15.082000,15.104000,15.050000,212587200.000000
2012-01-13,14.989000,15.016000,14.993000,226021600.000000
2012-01-17,15.150000,15.214000,15.168000,242897200.000000
2012-01-18,15.248000,15.338000,15.325000,276791200.000000
2012-01-19,15.363000,15.406000,15.277000,261738400.000000
2012-01-20,15.268000,15.268000,15.011000,413974400.000000
2012-01-23,15.095000,15.302000,15.264000,306062400.000000
2012-01-24,15.182000,15.182000,15.015000,547638000.000000
2012-01-25,16.230000,16.230000,15.952000,958314000.000000
2012-01-26,16.013000,16.028000,15.880000,323985200.000000
2012-01-27,15.869000,16.017000,15.974000,299709200.000000
2012-01-30,15.918000,16.211000,16.179000,379341200.000000
2012-01-31,16.271000,16.366000,16.303000,391683600.000000
2012-02-01,16.372000,16.392000,16.293000,270046000.000000
2012-02-02,16.282000,16.328000,16.254000,186796400.000000
2012-02-03,16.332000,16.428000,16.417000,286599600.000000
2012-02-06,16.371000,16.607000,16.570000,249412800.000000
2012-02-07,16.616000,16.777000,16.744000,316223600.000000
2012-02-08,16.803000,17.028000,17.024000,407890000.000000
2012-02-09,17.170000,17.741000,17.613000,884214800.000000
2012-02-10,17.534000,17.772000,17.622000,631302000.000000
2012-02-13,17.840000,17.994000,17.950000,517216000.000000
2012-02-14,18.023000,18.198000,18.195000,460398400.000000
2012-02-15,18.366000,18.796000,17.774000,1506120000.000000
2012-02-16,17.553000,18.032000,17.936000,944552000.000000
2012-02-17,17.968000,18.135000,17.933000,535805200.000000
2012-02-21,18.103000,18.387000,18.387000,605595200.000000
2012-02-22,18.324000,18.410000,18.323000,483302400.000000
2012-02-23,18.377000,18.494000,18.442000,568027600.000000
2012-02-24,18.560000,18.675000,18.657000,415072000.000000
2012-02-27,18.618000,18.875000,18.777000,547582000.000000
2012-02-28,18.856000,19.122000,19.122000,600387200.000000
2012-02-29,19.341000,19.558000,19.373000,952011200.000000
2012-03-01,19.578000,19.579000,19.445000,683270000.000000
2012-03-02,19.437000,19.529000,19.471000,431712400.000000
2012-03-05,19.479000,19.553000,19.041000,809124400.000000
2012-03-06,18.702000,19.060000,18.938000,810238800.000000
2012-03-07,19.172000,19.206000,18.953000,798520800.000000
2012-03-08,19.096000,19.392000,19.357000,516457200.000000
2012-03-09,19.436000,19.562000,19.470000,418919200.000000
2012-03-12,19.607000,19.714000,19.714000,407282400.000000
2012-03-13,19.912000,20.292000,20.289000,690855200.000000
2012-03-14,20.645000,21.240000,21.056000,1418844000.000000
2012-03-15,21.415000,21.429000,20.913000,1159718000.000000
2012-03-16,20.883000,21.043000,20.913000,825487600.000000
2012-03-19,21.370000,21.492000,21.468000,901236000.000000
2012-03-20,21.411000,21.675000,21.642000,816662000.000000
2012-03-21,21.526000,21.773000,21.518000,644042000.000000
2012-03-22,21.349000,21.589000,21.405000,623870800.000000
2012-03-23,21.446000,21.493000,21.288000,430488800.000000
2012-03-26,21.421000,21.684000,21.678000,595742000.000000
2012-03-27,21.649000,22.010000,21.946000,607129600.000000
2012-03-28,22.085000,22.195000,22.058000,655460400.000000
2012-03-29,21.885000,22.020000,21.781000,608238400.000000
2012-03-30,21.742000,21.806000,21.413000,731038000.000000
2012-04-02,21.494000,22.099000,22.094000,598351600.000000
2012-04-03,22.404000,22.579000,22.476000,834559600.000000
2012-04-04,22.298000,22.352000,22.297000,572980800.000000
2012-04-05,22.392000,22.666000,22.631000,641298000.000000
2012-04-09,22.362000,22.852000,22.723000,597536800.000000
2012-04-10,22.855000,23.000000,22.444000,889725200.000000
2012-04-11,22.721000,22.745000,22.364000,696614800.000000
2012-04-12,22.322000,22.547000,22.242000,614336800.000000
2012-04-13,22.290000,22.311000,21.615000,859644800.000000
2012-04-16,21.788000,21.796000,20.719000,1050786800.000000
2012-04-17,20.677000,21.786000,21.775000,1025528000.000000
2012-04-18,21.919000,22.152000,21.727000,954531200.000000
2012-04-19,21.436000,21.598000,20.980000,834719200.000000
2012-04-20,21.121000,21.236000,20.463000,1030985200.000000
2012-04-23,20.379000,20.595000,20.418000,966529200.000000
2012-04-24,20.093000,20.275000,20.010000,1076149200.000000
2012-04-25,21.987000,22.072000,21.786000,905777600.000000
2012-04-26,21.938000,21.953000,21.703000,536068400.000000
2012-04-27,21.610000,21.649000,21.536000,406722400.000000
2012-04-30,21.350000,21.372000,20.857000,506144800.000000
2012-05-01,20.889000,21.313000,20.790000,610999200.000000
2012-05-02,20.723000,20.979000,20.928000,427389200.000000
2012-05-03,21.089000,21.122000,20.779000,390549600.000000
2012-05-04,20.610000,20.656000,20.188000,529992400.000000
2012-05-07,20.053000,20.456000,20.338000,460118400.000000
2012-05-08,20.342000,20.411000,20.292000,497252000.000000
2012-05-09,20.132000,20.499000,20.328000,480704000.000000
2012-05-10,20.521000,20.567000,20.376000,333200000.000000
2012-05-11,20.178000,20.517000,20.240000,399546000.000000
2012-05-14,20.092000,20.268000,19.936000,352626400.000000
2012-05-15,20.052000,20.115000,19.756000,476336000.000000
2012-05-16,19.788000,19.889000,19.503000,560896000.000000
2012-05-17,19.475000,19.553000,18.933000,717220000.000000
2012-05-18,19.070000,19.407000,18.942000,732292400.000000
2012-05-21,19.089000,20.055000,20.046000,631106000.000000
2012-05-22,20.341000,20.496000,19.892000,694870400.000000
2012-05-23,19.911000,20.457000,20.377000,584897600.000000
2012-05-24,20.567000,20.589000,20.190000,496230000.000000
2012-05-25,20.164000,20.209000,20.082000,328507200.000000
2012-05-29,20.389000,20.500000,20.438000,380508800.000000
2012-05-30,20.328000,20.714000,20.685000,529429600.000000
2012-05-31,20.741000,20.768000,20.633000,491674400.000000
2012-06-01,20.327000,20.452000,20.035000,520987600.000000
2012-06-04,20.053000,20.268000,20.153000,556995600.000000
2012-06-05,20.045000,20.231000,20.101000,388214400.000000
2012-06-06,20.277000,20.495000,20.409000,401455600.000000
2012-06-07,20.617000,20.619000,20.419000,379766800.000000
2012-06-08,20.414000,20.735000,20.726000,347516400.000000
2012-06-11,20.990000,21.018000,20.399000,591264800.000000
2012-06-12,20.517000,20.593000,20.577000,435380400.000000
2012-06-13,20.518000,20.660000,20.434000,293580000.000000
2012-06-14,20.401000,20.482000,20.412000,345573200.000000
2012-06-15,20.393000,20.522000,20.505000,335255200.000000
2012-06-18,20.392000,20.996000,20.921000,440412000.000000
2012-06-19,20.836000,21.072000,20.979000,361404400.000000
2012-06-20,21.008000,21.045000,20.919000,358943200.000000
2012-06-21,20.909000,21.008000,20.631000,326351200.000000
2012-06-22,20.680000,20.793000,20.789000,284471600.000000
2012-06-25,20.618000,20.707000,20.384000,304382400.000000
2012-06-26,20.405000,20.517000,20.430000,276536400.000000
2012-06-27,20.536000,20.598000,20.518000,202997200.000000
2012-06-28,20.417000,20.500000,20.323000,282836400.000000
2012-06-29,20.643000,20.857000,20.857000,421500800.000000
2012-07-02,20.883000,21.195000,21.162000,400092000.000000
2012-07-03,21.246000,21.428000,21.407000,241712800.000000
2012-07-05,21.448000,21.941000,21.784000,484383200.000000
2012-07-06,21.682000,21.730000,21.639000,418930400.000000
2012-07-09,21.618000,21.925000,21.925000,379405600.000000
2012-07-10,22.070000,22.138000,21.722000,511957600.000000
2012-07-11,21.647000,21.702000,21.587000,469322000.000000
2012-07-12,21.437000,21.552000,21.389000,428041600.000000
2012-07-13,21.534000,21.685000,21.606000,311427200.000000
2012-07-16,21.611000,21.843000,21.675000,301260400.000000
2012-07-17,21.814000,21.839000,21.677000,293624800.000000
2012-07-18,21.664000,21.727000,21.652000,252700000.000000
2012-07-19,21.831000,21.977000,21.940000,436861600.000000
2012-07-20,21.894000,21.944000,21.582000,397471200.000000
2012-07-23,21.229000,21.639000,21.565000,487975600.000000
2012-07-24,21.692000,21.774000,21.462000,565132400.000000
2012-07-25,20.517000,20.743000,20.535000,877312800.000000
2012-07-26,20.706000,20.729000,20.532000,406632800.000000
2012-07-27,20.536000,20.922000,20.898000,403936400.000000
2012-07-30,21.104000,21.409000,21.251000,379142400.000000
2012-07-31,21.544000,21.846000,21.813000,462327600.000000
2012-08-01,21.997000,22.014000,21.672000,384501600.000000
2012-08-02,21.530000,21.810000,21.707000,332158400.000000
2012-08-03,21.915000,22.071000,21.989000,344920800.000000
2012-08-06,22.046000,22.317000,22.234000,302103200.000000
2012-08-07,22.242000,22.322000,22.175000,290446800.000000
2012-08-08,22.121000,22.282000,22.138000,244706000.000000
2012-08-09,22.066000,22.205000,22.169000,221642400.000000
2012-08-10,22.097000,22.206000,22.203000,194938800.000000
2012-08-13,22.264000,22.500000,22.500000,278832400.000000
2012-08-14,22.567000,22.808000,22.560000,340169200.000000
2012-08-15,22.547000,22.643000,22.530000,257342400.000000
2012-08-16,22.543000,22.741000,22.727000,254534000.000000
2012-08-17,22.857000,23.150000,23.147000,442761200.000000
2012-08-20,23.215000,23.755000,23.755000,613384800.000000
2012-08-21,23.958000,24.103000,23.431000,812719600.000000
2012-08-22,23.372000,23.893000,23.888000,565322800.000000
2012-08-23,23.790000,23.925000,23.665000,420128800.000000
2012-08-24,23.554000,23.910000,23.686000,437340400.000000
2012-08-27,24.285000,24.317000,24.131000,427008400.000000
2012-08-28,24.106000,24.146000,24.100000,267416800.000000
2012-08-29,24.116000,24.203000,24.052000,202806800.000000
2012-08-30,23.951000,23.984000,23.709000,302699600.000000
2012-08-31,23.830000,23.878000,23.759000,338321200.000000
2012-09-04,23.777000,24.112000,24.106000,367892000.000000
2012-09-05,24.128000,24.155000,23.937000,336375200.000000
2012-09-06,24.042000,24.225000,24.152000,391196400.000000
2012-09-07,24.216000,24.374000,24.302000,329666400.000000
2012-09-10,24.302000,24.403000,23.669000,487998000.000000
2012-09-11,23.754000,23.932000,23.593000,503983200.000000
2012-09-12,23.816000,23.925000,23.921000,712233200.000000
2012-09-13,24.192000,24.482000,24.392000,598360000.000000
2012-09-14,24.641000,24.892000,24.689000,600474000.000000
2012-09-17,24.977000,24.993000,24.992000,398031200.000000
2012-09-18,24.996000,25.083000,25.068000,373503200.000000
2012-09-19,25.009000,25.142000,25.075000,326874800.000000
2012-09-20,24.970000,25.002000,24.953000,336568400.000000
2012-09-21,25.086000,25.181000,25.003000,571589200.000000
2012-09-24,24.531000,24.826000,24.671000,639766400.000000
2012-09-25,24.581000,24.742000,24.055000,518789600.000000
2012-09-26,23.884000,24.025000,23.756000,576503200.000000
2012-09-27,23.725000,24.363000,24.333000,594090000.000000
2012-09-28,24.241000,24.325000,23.825000,535110800.000000
2012-10-01,23.982000,24.170000,23.550000,543594800.000000
2012-10-02,23.636000,23.798000,23.618000,627992400.000000
2012-10-03,23.745000,23.995000,23.980000,424281200.000000
2012-10-04,23.973000,24.080000,23.814000,370725600.000000
2012-10-05,23.757000,23.786000,23.307000,594006000.000000
2012-10-08,23.103000,23.127000,22.792000,637994000.000000
2012-10-09,22.809000,22.875000,22.709000,838597200.000000
2012-10-10,22.848000,23.035000,22.890000,510356000.000000
2012-10-11,23.089000,23.114000,22.432000,546081200.000000
2012-10-12,22.484000,22.692000,22.490000,460014800.000000
2012-10-15,22.584000,22.683000,22.670000,432502000.000000
2012-10-16,22.691000,23.225000,23.207000,549771600.000000
2012-10-17,23.174000,23.314000,23.022000,389037600.000000
2012-10-18,22.843000,22.931000,22.594000,476624400.000000
2012-10-19,22.538000,22.563000,21.780000,744086000.000000
2012-10-22,21.872000,22.692000,22.644000,546730800.000000
2012-10-23,22.536000,22.639000,21.905000,707145600.000000
2012-10-24,22.194000,22.377000,22.030000,558527200.000000
2012-10-25,22.143000,22.214000,21.769000,656325600.000000
2012-10-26,21.765000,21.928000,21.572000,1018432800.000000
2012-10-31,21.246000,21.498000,21.262000,510003200.000000
2012-11-01,21.365000,21.536000,21.305000,361298000.000000
2012-11-02,21.282000,21.320000,20.600000,599373600.000000
2012-11-05,20.840000,20.992000,20.879000,529135600.000000
2012-11-06,21.080000,21.098000,20.816000,374917200.000000
2012-11-07,20.494000,20.519000,19.929000,793648800.000000
2012-11-08,20.023000,20.080000,19.205000,1056146000.000000
2012-11-09,19.301000,19.817000,19.538000,929913600.000000
2012-11-12,19.791000,19.803000,19.387000,515802000.000000
2012-11-13,19.247000,19.660000,19.389000,532949200.000000
2012-11-14,19.482000,19.552000,19.174000,477170400.000000
2012-11-15,19.198000,19.268000,18.772000,789910800.000000
2012-11-16,18.757000,18.928000,18.846000,1266893600.000000
2012-11-19,19.311000,20.268000,20.205000,823317600.000000
2012-11-20,20.425000,20.427000,20.032000,642754000.000000
2012-11-21,20.152000,20.263000,20.061000,373002000.000000
2012-11-23,20.256000,20.428000,20.411000,272826400.000000
2012-11-26,20.568000,21.072000,21.055000,630579600.000000
2012-11-27,21.055000,21.087000,20.885000,533330000.000000
2012-11-28,20.617000,20.922000,20.819000,520864400.000000
2012-11-29,21.079000,21.223000,21.049000,514698800.000000
2012-11-30,20.957000,21.014000,20.903000,391319600.000000
2012-12-03,21.202000,21.235000,20.935000,364280000.000000
2012-12-04,20.779000,20.779000,20.566000,557068400.000000
2012-12-05,20.318000,20.330000,19.242000,1044638000.000000
2012-12-06,18.891000,19.761000,19.544000,1177212400.000000
2012-12-07,19.764000,19.828000,19.045000,787040800.000000
2012-12-10,18.750000,19.233000,18.922000,630484400.000000
2012-12-11,19.277000,19.627000,19.335000,592345600.000000
2012-12-12,19.563000,19.572000,19.250000,487144000.000000
2012-12-13,18.970000,19.201000,18.918000,625259600.000000
2012-12-14,18.384000,18.505000,18.207000,1009579200.000000
2012-12-17,18.176000,18.572000,18.530000,757607200.000000
2012-12-18,18.750000,19.104000,19.068000,625685200.000000
2012-12-19,18.981000,19.061000,18.797000,449369200.000000
2012-12-20,18.928000,18.936000,18.633000,481689600.000000
2012-12-21,18.302000,18.560000,18.547000,596268400.000000
2012-12-24,18.584000,18.723000,18.578000,175753200.000000
2012-12-26,18.536000,18.552000,18.322000,302436400.000000
2012-12-27,18.341000,18.438000,18.395000,455120400.000000
2012-12-28,18.225000,18.374000,18.200000,354278400.000000
2012-12-31,18.233000,19.122000,19.006000,659492400.000000
2013-01-02,19.779000,19.822000,19.608000,560518000.000000
2013-01-03,19.567000,19.631000,19.360000,352965200.000000
2013-01-04,19.177000,19.237000,18.822000,594333600.000000
2013-01-07,18.643000,18.904000,18.711000,484156400.000000
2013-01-08,18.900000,18.996000,18.761000,458707200.000000
2013-01-09,18.661000,18.750000,18.468000,407604400.000000
2013-01-10,18.877000,18.883000,18.697000,601146000.000000
2013-01-11,18.607000,18.762000,18.582000,350506800.000000
2013-01-14,17.953000,18.125000,17.920000,734207600.000000
2013-01-15,17.797000,17.821000,17.354000,876772400.000000
2013-01-16,17.666000,18.194000,18.075000,690804800.000000
2013-01-17,18.225000,18.241000,17.953000,453678400.000000
2013-01-18,17.804000,17.936000,17.857000,472922800.000000
2013-01-22,18.020000,18.139000,18.027000,461546400.000000
2013-01-23,18.172000,18.392000,18.357000,861509600.000000
2013-01-24,16.428000,16.633000,16.089000,1460852400.000000
2013-01-25,16.132000,16.294000,15.710000,1208026400.000000
2013-01-28,15.636000,16.186000,16.065000,785517600.000000
2013-01-29,16.375000,16.436000,16.367000,571158000.000000
2013-01-30,16.322000,16.521000,16.315000,417155200.000000
2013-01-31,16.321000,16.403000,16.267000,319334400.000000
2013-02-01,16.397000,16.410000,16.201000,539484400.000000
2013-02-04,16.211000,16.284000,15.797000,477117200.000000
2013-02-05,15.859000,16.419000,16.352000,573347600.000000
2013-02-06,16.302000,16.661000,16.334000,593706400.000000
2013-02-07,16.545000,16.786000,16.722000,704580800.000000
2013-02-08,16.928000,17.100000,16.963000,633158400.000000
2013-02-11,17.018000,17.319000,17.140000,517490400.000000
2013-02-12,17.125000,17.228000,16.711000,609053200.000000
2013-02-13,16.686000,16.916000,16.679000,475207600.000000
2013-02-14,16.590000,16.844000,16.664000,355275200.000000
2013-02-15,16.745000,16.791000,16.434000,391745200.000000
2013-02-19,16.468000,16.526000,16.428000,435783600.000000
2013-02-20,16.346000,16.346000,16.030000,476302400.000000
2013-02-21,15.928000,16.042000,15.931000,447182400.000000
2013-02-22,16.045000,16.128000,16.100000,330654800.000000
2013-02-25,16.209000,16.254000,15.814000,372579200.000000
2013-02-26,15.851000,16.127000,16.035000,501499600.000000
2013-02-27,16.015000,16.159000,15.877000,587350400.000000
2013-02-28,15.859000,15.995000,15.764000,322515200.000000
2013-03-01,15.643000,15.649000,15.374000,552448400.000000
2013-03-04,15.278000,15.293000,15.002000,582755600.000000
2013-03-05,15.053000,15.543000,15.398000,638433600.000000
2013-03-06,15.518000,15.545000,15.202000,460250000.000000
2013-03-07,15.161000,15.429000,15.378000,468473600.000000
2013-03-08,15.350000,15.551000,15.418000,391482000.000000
2013-03-11,15.348000,15.679000,15.638000,474236000.000000
2013-03-12,15.557000,15.674000,15.301000,465911600.000000
2013-03-13,15.302000,15.518000,15.298000,405549200.000000
2013-03-14,15.458000,15.523000,15.447000,303875600.000000
2013-03-15,15.640000,15.865000,15.845000,643960800.000000
2013-03-18,15.766000,16.338000,16.276000,606197200.000000
2013-03-19,16.411000,16.463000,16.232000,526775200.000000
2013-03-20,16.337000,16.344000,16.146000,308660800.000000
2013-03-21,16.079000,16.357000,16.169000,383255600.000000
2013-03-22,16.235000,16.503000,16.497000,395105200.000000
2013-03-25,16.596000,16.784000,16.556000,501135600.000000
2013-03-26,16.623000,16.637000,16.469000,294294000.000000
2013-03-27,16.302000,16.314000,16.146000,331237200.000000
2013-03-28,16.065000,16.137000,15.809000,442839600.000000
2013-04-01,15.782000,15.846000,15.318000,389732000.000000
2013-04-02,15.271000,15.648000,15.350000,529519200.000000
2013-04-03,15.406000,15.617000,15.428000,363216000.000000
2013-04-04,15.492000,15.536000,15.276000,358447600.000000
2013-04-05,15.161000,15.177000,15.114000,383695200.000000
2013-04-08,15.173000,15.268000,15.222000,300829200.000000
2013-04-09,15.227000,15.303000,15.249000,306614000.000000
2013-04-10,15.289000,15.609000,15.560000,375928000.000000
2013-04-11,15.490000,15.643000,15.512000,328364400.000000
2013-04-12,15.505000,15.505000,15.350000,238613200.000000
2013-04-15,15.250000,15.282000,14.995000,317520000.000000
2013-04-16,15.056000,15.236000,15.223000,305771200.000000
2013-04-17,15.010000,15.021000,14.386000,945056000.000000
2013-04-18,14.464000,14.492000,14.002000,666299200.000000
2013-04-19,13.856000,14.271000,13.947000,609274400.000000
2013-04-22,14.023000,14.364000,14.238000,429920400.000000
2013-04-23,14.428000,14.585000,14.505000,664238400.000000
2013-04-24,14.055000,14.830000,14.481000,969651200.000000
2013-04-25,14.687000,14.784000,14.585000,384837600.000000
2013-04-26,14.636000,14.956000,14.900000,764097600.000000
2013-04-29,15.016000,15.486000,15.361000,640326400.000000
2013-04-30,15.539000,15.902000,15.813000,691538400.000000
2013-05-01,15.873000,15.890000,15.689000,506909200.000000
2013-05-02,15.778000,16.021000,15.912000,421828400.000000
2013-05-03,16.118000,16.187000,16.071000,361300800.000000
2013-05-06,16.275000,16.507000,16.454000,496641600.000000
2013-05-07,16.606000,16.634000,16.381000,483753200.000000
2013-05-08,16.394000,16.620000,16.566000,472598000.000000
2013-05-09,16.422000,16.536000,16.313000,398487600.000000
2013-05-10,16.356000,16.418000,16.177000,334852000.000000
2013-05-13,16.125000,16.354000,16.241000,316948800.000000
2013-05-14,16.209000,16.257000,15.852000,447118000.000000
2013-05-15,15.684000,15.750000,15.316000,741613600.000000
2013-05-16,15.116000,15.637000,15.521000,603204000.000000
2013-05-17,15.680000,15.717000,15.473000,427904400.000000
2013-05-20,15.425000,15.921000,15.819000,451578400.000000
2013-05-21,15.648000,15.910000,15.702000,456022000.000000
2013-05-22,15.859000,16.012000,15.763000,443038400.000000
2013-05-23,15.570000,15.934000,15.791000,353021200.000000
2013-05-24,15.745000,15.916000,15.898000,276166800.000000
2013-05-28,16.068000,16.111000,15.766000,386145200.000000
2013-05-29,15.714000,15.982000,15.891000,330576400.000000
2013-05-30,15.916000,16.232000,16.128000,353519600.000000
2013-05-31,16.161000,16.325000,16.062000,384302800.000000
2013-06-03,16.098000,16.156000,16.097000,372352400.000000
2013-06-04,16.186000,16.230000,16.047000,292728800.000000
2013-06-05,15.916000,16.097000,15.897000,290589600.000000
2013-06-06,15.910000,15.964000,15.659000,416934000.000000
2013-06-07,15.589000,15.830000,15.779000,404535600.000000
2013-06-10,15.883000,16.038000,15.675000,450153200.000000
2013-06-11,15.562000,15.813000,15.629000,286112400.000000
2013-06-12,15.697000,15.759000,15.435000,265227200.000000
2013-06-13,15.447000,15.612000,15.570000,285832400.000000
2013-06-14,15.550000,15.582000,15.359000,271866000.000000
2013-06-17,15.409000,15.561000,15.428000,259414400.000000
2013-06-18,15.413000,15.532000,15.420000,195025600.000000
2013-06-19,15.407000,15.416000,15.107000,310940000.000000
2013-06-20,14.975000,15.213000,14.887000,357310800.000000
2013-06-21,14.946000,15.000000,14.768000,481118400.000000
2013-06-24,14.550000,14.595000,14.377000,480746000.000000
2013-06-25,14.489000,14.564000,14.380000,314162800.000000
2013-06-26,14.425000,14.457000,14.217000,367724000.000000
2013-06-27,14.259000,14.335000,14.063000,337246000.000000
2013-06-28,13.977000,14.295000,14.162000,578516400.000000
2013-07-01,14.382000,14.724000,14.615000,391053600.000000
2013-07-02,14.642000,15.058000,14.946000,469865200.000000
2013-07-03,15.031000,15.107000,15.028000,240928800.000000
2013-07-05,15.014000,15.117000,14.908000,274024800.000000
2013-07-08,15.004000,15.036000,14.823000,298138400.000000
2013-07-09,14.771000,15.125000,15.084000,352584400.000000
2013-07-10,14.986000,15.171000,15.026000,281405600.000000
2013-07-11,15.105000,15.295000,15.260000,326292400.000000
2013-07-12,15.273000,15.350000,15.232000,279563200.000000
2013-07-15,15.179000,15.409000,15.266000,241917200.000000
2013-07-16,15.233000,15.383000,15.364000,216538000.000000
2013-07-17,15.347000,15.437000,15.368000,198990400.000000
2013-07-18,15.478000,15.531000,15.420000,218878800.000000
2013-07-19,15.468000,15.499000,15.177000,268721600.000000
2013-07-22,15.338000,15.348000,15.225000,207796400.000000
2013-07-23,15.214000,15.248000,14.964000,369395600.000000
2013-07-24,15.676000,15.878000,15.732000,591936800.000000
2013-07-25,15.739000,15.764000,15.661000,229493600.000000
2013-07-26,15.546000,15.752000,15.750000,200152400.000000
2013-07-29,15.743000,16.071000,15.992000,248057600.000000
2013-07-30,16.070000,16.327000,16.190000,309422400.000000
2013-07-31,16.250000,16.334000,16.162000,322957600.000000
2013-08-01,16.277000,16.314000,16.310000,206250800.000000
2013-08-02,16.358000,16.530000,16.519000,274783600.000000
2013-08-05,16.596000,16.810000,16.766000,318855600.000000
2013-08-06,16.715000,16.853000,16.616000,334857600.000000
2013-08-07,16.564000,16.678000,16.607000,298858000.000000
2013-08-08,16.566000,16.575000,16.465000,255777200.000000
2013-08-09,16.380000,16.445000,16.230000,266865200.000000
2013-08-12,16.317000,16.738000,16.692000,364434000.000000
2013-08-13,16.819000,17.666000,17.485000,881941200.000000
2013-08-14,17.782000,18.009000,17.803000,756372400.000000
2013-08-15,17.729000,17.943000,17.782000,490294000.000000
2013-08-16,17.863000,17.962000,17.940000,362306000.000000
2013-08-19,18.012000,18.348000,18.134000,510518400.000000
2013-08-20,18.204000,18.235000,17.895000,358688400.000000
2013-08-21,17.985000,18.113000,17.942000,335879600.000000
2013-08-22,18.035000,18.057000,17.963000,244207600.000000
2013-08-23,17.974000,17.977000,17.893000,222731600.000000
2013-08-26,17.884000,18.221000,17.963000,330965600.000000
2013-08-27,17.786000,17.947000,17.450000,424188800.000000
2013-08-28,17.357000,17.707000,17.532000,307608000.000000
2013-08-29,17.559000,17.732000,17.561000,239657600.000000
2013-08-30,17.572000,17.605000,17.401000,272297200.000000
2013-09-03,17.611000,17.878000,17.449000,331928800.000000
2013-09-04,17.841000,17.937000,17.811000,345032800.000000
2013-09-05,17.866000,17.881000,17.688000,236367600.000000
2013-09-06,17.802000,17.835000,17.794000,359525600.000000
2013-09-09,18.036000,18.140000,18.078000,340687200.000000
2013-09-10,18.078000,18.123000,17.666000,743195600.000000
2013-09-11,16.679000,16.918000,16.704000,898696400.000000
2013-09-12,16.732000,16.979000,16.882000,404051200.000000
2013-09-13,16.762000,16.851000,16.604000,298835600.000000
2013-09-16,16.464000,16.486000,16.076000,543706800.000000
2013-09-17,15.998000,16.418000,16.262000,399380800.000000
2013-09-18,16.542000,16.655000,16.596000,456862000.000000
2013-09-19,16.811000,16.994000,16.868000,404541200.000000
2013-09-20,17.072000,17.091000,16.693000,699302800.000000
2013-09-23,17.718000,17.747000,17.523000,762106800.000000
2013-09-24,17.674000,17.695000,17.468000,364344400.000000
2013-09-25,17.471000,17.487000,17.198000,316957200.000000
2013-09-26,17.357000,17.448000,17.365000,237221600.000000
2013-09-27,17.278000,17.310000,17.241000,228040400.000000
2013-09-30,17.045000,17.202000,17.027000,260156400.000000
2013-10-01,17.087000,17.469000,17.427000,353883600.000000
2013-10-02,17.344000,17.564000,17.484000,289184000.000000
2013-10-03,17.518000,17.584000,17.265000,322753200.000000
2013-10-04,17.281000,17.307000,17.251000,258868400.000000
2013-10-07,17.377000,17.595000,17.420000,312292400.000000
2013-10-08,17.498000,17.523000,17.177000,290917200.000000
2013-10-09,17.308000,17.421000,17.378000,301725200.000000
2013-10-10,17.547000,17.585000,17.487000,278602800.000000
2013-10-11,17.392000,17.637000,17.601000,267738800.000000
